Scenario;Avg. Infected;Avg. Contaminated;
146;7.618982742960944;0.0;
147;7.617620345140781;0.5267938237965486;
148;7.7193460490463215;0.0036330608537693005;
149;7.443687556766576;0.0027247956403269754;
150;7.746594005449591;0.0;
151;7.664850136239782;0.005449591280653951;
152;7.514078110808356;0.0027247956403269754;
153;7.717983651226158;0.0;
154;7.587647593097184;0.0;
155;7.67211625794732;0.0;
156;7.819255222524977;0.0;
157;7.926430517711172;0.0;
158;7.4727520435967305;0.0;
159;7.579019073569483;0.0;
160;7.7320617620345145;0.0;
161;7.8015440508628515;0.005449591280653951;
162;7.929155313351498;0.0;
163;7.826521344232516;0.0;
164;7.598546775658492;0.0;
165;7.368755676657584;0.8737511353315168;
166;7.5990009082652135;0.0036330608537693005;
167;7.597184377838329;0.0;
168;7.838328792007266;0.0;
169;7.706176203451408;0.005449591280653951;
170;7.819709355131699;0.005449591280653951;
171;7.476839237057221;0.23751135331516804;
172;7.7089009990917345;0.0018165304268846503;
173;7.5885558583106265;0.0;
174;7.456403269754769;0.23751135331516804;
175;7.6939146230699365;0.0018165304268846503;
176;7.779745685740236;0.0;
177;7.734786557674841;0.0;
178;7.6139872842870115;0.005449591280653951;
179;7.807901907356948;0.0;
180;7.731153496821071;0.0;
181;7.461852861035422;0.0;
182;7.7888283378746594;0.0;
183;7.569482288828338;0.0;
184;7.774296094459582;0.0;
185;7.83197093551317;0.0027247956403269754;
186;7.825158946412352;0.0;
187;7.740236148955495;0.0018165304268846503;
188;7.787465940054496;0.0;
189;7.638964577656676;0.0;
190;7.697093551316985;0.0;
191;7.768392370572207;0.0;
192;7.923705722070845;0.23751135331516804;
193;7.705722070844686;0.0;
194;7.600817438692098;0.0;
195;7.70299727520436;0.0;
196;7.697547683923705;0.0018165304268846503;
197;7.6730245231607626;0.0027247956403269754;
198;7.7910990009082655;0.8737511353315168;
199;7.397366030881018;0.0;
200;7.4704813805631245;0.0;
201;7.8396911898274295;0.0;
202;7.710717529518619;0.0;
203;7.707538601271572;0.0;
204;7.38283378746594;0.0;
205;7.62125340599455;0.0018165304268846503;
206;7.733424159854677;0.005449591280653951;
207;7.824704813805631;0.5844686648501363;
208;7.712534059945504;0.0;
209;7.546321525885559;0.0;
210;7.815168029064487;0.23751135331516804;
211;7.7216167120799275;0.0018165304268846503;
212;7.6857402361489555;0.0;
213;7.82425068119891;0.8215258855585831;
214;7.6012715712988195;0.0;
215;7.581289736603088;0.0;
216;7.666666666666667;0.9305177111716622;
217;7.483197093551317;0.0;
218;7.713896457765667;0.0;
219;7.532697547683924;0.0;
220;7.746594005449591;0.005449591280653951;
221;7.975930971843779;0.0027247956403269754;
222;7.584014532243415;0.5258855585831063;
223;7.701180744777475;0.0018165304268846503;
224;7.480018165304269;0.0;
225;7.635785649409628;1.16802906448683;
226;7.476839237057221;0.0;
227;7.573569482288828;0.0;
228;7.741598546775658;0.0;
229;7.536330608537693;0.0;
230;7.724795640326976;0.0;
231;7.711625794732062;0.17983651226158037;
232;7.573569482288828;0.0;
233;7.498637602179836;0.0;
234;7.496366939146231;0.0;
235;7.6984559491371485;0.005449591280653951;
236;7.866030881017257;0.0;
237;7.699364214350591;0.0;
238;7.817438692098093;0.0018165304268846503;
239;7.495004541326067;0.0;
240;7.786557674841053;0.0;
241;7.741598546775658;0.0;
242;7.710263396911898;0.010899182561307902;
243;7.698001816530427;0.0;
244;7.495458673932788;0.0;
245;7.57811080835604;0.0;
246;7.603996366939146;0.0;
247;7.623978201634878;0.0018165304268846503;
248;7.555858310626703;0.0027247956403269754;
249;7.640326975476839;0.8160762942779292;
250;7.590372388737511;0.0;
251;7.490009082652135;0.0027247956403269754;
252;7.5063578564940965;0.23751135331516804;
253;7.671207992733878;0.0018165304268846503;
254;7.682561307901907;0.0;
255;7.529972752043597;0.0;
256;7.646230699364215;0.0036330608537693005;
257;7.7188919164396;0.0;
258;7.834695731153497;0.0;
259;7.650772025431426;0.0;
260;7.736148955495005;0.0027247956403269754;
261;7.74205267938238;0.0;
262;7.595821980018165;0.0018165304268846503;
263;7.7188919164396;0.0027247956403269754;
264;7.733878292461399;0.0;
265;7.671207992733878;0.0018165304268846503;
266;7.772025431425976;0.0;
267;7.669391462306994;0.5267938237965486;
268;7.637602179836512;0.0;
269;7.762942779291553;0.0027247956403269754;
270;7.800635785649409;0.23705722070844687;
271;7.4704813805631245;0.0;
272;7.702089009990917;0.0;
273;7.723433242506812;0.0;
274;7.5990009082652135;0.0;
275;7.667574931880109;0.0027247956403269754;
276;7.846503178928247;0.0;
277;7.562670299727521;0.0036330608537693005;
278;7.8442325158946415;0.0;
279;7.762488646684832;1.8619436875567665;
280;7.590372388737511;0.0018165304268846503;
281;7.591734786557675;0.0027247956403269754;
282;7.680290644868301;0.0;
283;7.5295186194368755;0.0;
284;7.940054495912807;0.0027247956403269754;
285;7.644868301544051;0.0;
286;7.663487738419619;0.0;
287;7.5653950953678475;0.0027247956403269754;
288;7.676657584014532;0.23751135331516804;
289;7.665758401453225;0.0;
290;7.466394187102634;0.0027247956403269754;
291;7.8524069028156225;0.0;
292;7.696639418710263;0.0;
293;7.537238873751136;0.0;
294;7.842415985467756;0.0;
295;7.759309718437784;0.0018165304268846503;
296;7.774296094459582;0.0027247956403269754;
297;7.730699364214351;0.23751135331516804;
298;7.29291553133515;0.0;
299;7.649409627611263;0.0;
300;7.650317892824705;0.0;
301;7.675295186194369;0.0018165304268846503;
302;7.507266121707539;0.0;
303;7.664850136239782;0.9314259763851045;
304;7.509536784741145;0.0;
305;7.914623069936422;0.0;
306;7.728428701180745;0.5267938237965486;
307;7.794732061762034;0.0;
308;7.661671207992734;0.0027247956403269754;
309;7.666212534059945;0.0;
310;7.6498637602179835;0.0036330608537693005;
311;7.647138964577657;0.0027247956403269754;
312;7.855585831062671;0.23751135331516804;
313;7.553587647593097;0.0;
314;7.6557674841053585;0.0027247956403269754;
315;7.745231607629428;0.0;
316;7.696639418710263;0.0;
317;7.726158038147139;0.0;
318;7.702543142597639;0.0;
319;7.575386012715713;0.0018165304268846503;
320;7.615349682107175;0.0;
321;7.5317892824704815;0.0;
322;7.613533151680291;0.0036330608537693005;
323;7.76566757493188;0.0027247956403269754;
324;7.783378746594005;0.9314259763851045;
325;7.439600363306085;0.0;
326;7.387375113533151;0.0;
327;7.450499545867394;0.5844686648501363;
328;7.698001816530427;0.0;
329;7.592643051771117;0.0027247956403269754;
330;7.6221616712079925;0.5267938237965486;
331;7.825158946412352;0.0018165304268846503;
332;7.479109900090826;0.005449591280653951;
333;7.465485921889192;0.9305177111716622;
334;7.679382379654859;0.0;
335;7.654405086285196;0.0;
336;7.46094459582198;0.8737511353315168;
337;7.559945504087193;0.0;
338;7.665304268846503;0.0;
339;7.450045413260672;0.0;
340;7.629881925522253;0.0;
341;7.6716621253406;0.005449591280653951;
342;7.667574931880109;0.5267938237965486;
