183;SURGICAL_MASK;5;1;10000000;1.0;3
184;SURGICAL_MASK;5;1;4;1.0;5
185;SURGICAL_MASK;5;1;6;1.0;5
186;SURGICAL_MASK;5;1;10000000;1.0;5
187;SURGICAL_MASK;5;1;4;1.0;10
188;SURGICAL_MASK;5;1;6;1.0;10
189;SURGICAL_MASK;5;1;10000000;1.0;10
190;SURGICAL_MASK;5;4;4;0.0;3
191;SURGICAL_MASK;5;4;6;0.0;3
192;SURGICAL_MASK;5;4;10000000;0.0;3
193;SURGICAL_MASK;5;4;4;0.0;5
194;SURGICAL_MASK;5;4;6;0.0;5
195;SURGICAL_MASK;5;4;10000000;0.0;5
196;SURGICAL_MASK;5;4;4;0.0;10
197;SURGICAL_MASK;5;4;6;0.0;10
198;SURGICAL_MASK;5;4;10000000;0.0;10
199;SURGICAL_MASK;5;4;4;0.5;3
200;SURGICAL_MASK;5;4;6;0.5;3
201;SURGICAL_MASK;5;4;10000000;0.5;3
202;SURGICAL_MASK;5;4;4;0.5;5
203;SURGICAL_MASK;5;4;6;0.5;5
204;SURGICAL_MASK;5;4;10000000;0.5;5
205;SURGICAL_MASK;5;4;4;0.5;10
206;SURGICAL_MASK;5;4;6;0.5;10
207;SURGICAL_MASK;5;4;10000000;0.5;10
208;SURGICAL_MASK;5;4;4;1.0;3
209;SURGICAL_MASK;5;4;6;1.0;3
210;SURGICAL_MASK;5;4;10000000;1.0;3
211;SURGICAL_MASK;5;4;4;1.0;5
212;SURGICAL_MASK;5;4;6;1.0;5
213;SURGICAL_MASK;5;4;10000000;1.0;5
214;SURGICAL_MASK;5;4;4;1.0;10
215;SURGICAL_MASK;5;4;6;1.0;10
216;SURGICAL_MASK;5;4;10000000;1.0;10
217;SURGICAL_MASK;5;6;4;0.0;3
218;SURGICAL_MASK;5;6;6;0.0;3
219;SURGICAL_MASK;5;6;10000000;0.0;3
220;SURGICAL_MASK;5;6;4;0.0;5
221;SURGICAL_MASK;5;6;6;0.0;5
222;SURGICAL_MASK;5;6;10000000;0.0;5
223;SURGICAL_MASK;5;6;4;0.0;10
224;SURGICAL_MASK;5;6;6;0.0;10
225;SURGICAL_MASK;5;6;10000000;0.0;10
226;SURGICAL_MASK;5;6;4;0.5;3
227;SURGICAL_MASK;5;6;6;0.5;3
228;SURGICAL_MASK;5;6;10000000;0.5;3
229;SURGICAL_MASK;5;6;4;0.5;5
230;SURGICAL_MASK;5;6;6;0.5;5
231;SURGICAL_MASK;5;6;10000000;0.5;5
232;SURGICAL_MASK;5;6;4;0.5;10
233;SURGICAL_MASK;5;6;6;0.5;10
234;SURGICAL_MASK;5;6;10000000;0.5;10
235;SURGICAL_MASK;5;6;4;1.0;3
236;SURGICAL_MASK;5;6;6;1.0;3
237;SURGICAL_MASK;5;6;10000000;1.0;3
238;SURGICAL_MASK;5;6;4;1.0;5
239;SURGICAL_MASK;5;6;6;1.0;5
240;SURGICAL_MASK;5;6;10000000;1.0;5
241;SURGICAL_MASK;5;6;4;1.0;10
242;SURGICAL_MASK;5;6;6;1.0;10
243;SURGICAL_MASK;5;6;10000000;1.0;10
244;RESPIRATOR_MASK;5;1;4;0.0;3
245;RESPIRATOR_MASK;5;1;6;0.0;3
246;RESPIRATOR_MASK;5;1;10000000;0.0;3
247;RESPIRATOR_MASK;5;1;4;0.0;5
248;RESPIRATOR_MASK;5;1;6;0.0;5
249;RESPIRATOR_MASK;5;1;10000000;0.0;5
250;RESPIRATOR_MASK;5;1;4;0.0;10
251;RESPIRATOR_MASK;5;1;6;0.0;10
252;RESPIRATOR_MASK;5;1;10000000;0.0;10
253;RESPIRATOR_MASK;5;1;4;0.5;3
254;RESPIRATOR_MASK;5;1;6;0.5;3
255;RESPIRATOR_MASK;5;1;10000000;0.5;3
256;RESPIRATOR_MASK;5;1;4;0.5;5
257;RESPIRATOR_MASK;5;1;6;0.5;5
258;RESPIRATOR_MASK;5;1;10000000;0.5;5
259;RESPIRATOR_MASK;5;1;4;0.5;10
260;RESPIRATOR_MASK;5;1;6;0.5;10
